id,vayu,source,answer,desc
2935,【Y1】,尧庚,乙,1.商汤 2.打钩 3.燕子 4.天干
2936,【B1】,尧庚,丙,1.十二点 2.人肩 3.两/辆 4.天干
2937,【D1】,尧庚,丁,1.父母丧事 2.武 3.壮 4.天干
2938,【W1】,尧庚,戊,1.弯刃戈 2.胁 3.第五 4.天干
2940,【J1】,尧庚,甲,1.曾经与“七”字形接近 2.骨 3.铠 4.天干
2941,【T3】,Katze,托马斯,1.阿奎那 2.杰斐逊 3.大旋转 4.小火车 
2944,【S2】,尧庚,沙县,1.虬 2.纸厂 3.昌福高铁枢纽站 4.小吃
2945,【Z3】,尧庚,直百钱,1.刘巴 2.货币 3.盘剥百姓 4.大额五铢
2946,【C3】,Katze,忏悔录,1.奥古斯丁 2.卢梭 3.托尔斯泰 4.社会与法频道
2948,【J2】,北冥,金钗,1.石斛 2.十二 3.换酒 4.瑇瑁
2954,【M2】,Katze,马龙,1.曲靖 2.乒乓 3.演员 4.车水
2957,【R2】,Katze,人寿,1.保险 2.几何 3.东京 4.来煎
2960,【Z1】,尧庚,沚,1.于沼 2.过南冈 3.商朝方国 4.宛在水中
2962,【C1】,赖氨酸,鸱,1.蟆口 2.夷 3.鸮 4.得腐鼠
2963,【H2】,Katze,黄梅,1.雨 2.戏 3.县 4.熟
2964,【H2】,Katze,黄花,1.白发 2.无情 3.明日 4.长沙
2970,【F2】,赖氨酸,蝮蛇,1.撑崖拄谷 2.炎火千里 3.血循毒素 4.壮士解腕
2976,【S3】,待补充,三都赋,1.子美 2.纸贵 3.左思 4.魏蜀吴
2980,【S2】,浅安,水溶,1.双鸳 2.隋堤 3.北静王 4.C100
2981,【C2】,北冥,常熟,1.苏州 2.沙家浜 3.司农 4.阿诺 5.DMS
2982,【H1】,尧庚,濩/护/頀,1.雨落自檐 2.成汤之乐 3.割葛纺织 4.保国安民
2983,【S1】,尧庚,韶,1.粤北地区 2.舜时音乐 3.不知肉味 4.教员故里
2985,【S2】,尧庚,桑林,1.大旱七年 2.求雨之舞 3.吓病晋侯 4.庖丁解牛
2992,【N4】,北冥,牛骥同皂,1.共牢 2.牲口槽 3.鸡栖凤凰食 4.鲍焦愤于世
2996,【N2】,浅安,牛二,1.烤兔 2.牢大 3.没毛大虫 4.加速度定律
3013,【D2】,鉝貓,大洋,1.四 2.银元 3.彼岸 4.洲
3014,【H4】,浅安,寒冬腊月,1.等差数列 2.别称 3.农历第四季度 4.冷
3020,【Y1】,尧庚,殷,1.鉴 2.实 3.其雷 4.商
3021,【S1】,尧庚,商,1.量 2.业 3.五音 4.殷
3022,【S1】,尧庚,宋,1.唐 2.居住 3.赵 4.微子
3032,【Q2】,赖氨酸,清谈,1.一万字 2.催黄鸟 3.胜绮罗 4.可以饱
3036,【G2】,浅安,甘露,1.唇形科 2.唐文宗 3.刘备招亲 4.醇
3041,【S2】,尧庚,三元,1.梅列 2.抗英 3.催化器 4.连中
3053,【Z4】,北冥,蒸蒸日上,1.手游 2.兴盛 3.叠词 4.杀批
3059,【H2】,鉝貓,回南,1.脱北 2.路 3.风 4.天
3060,【T2】,Jinx,铁腕,1.女警 2.竞合 3.义体 4.人物
3078,【B3】,吹风机,鲍罗丁,1.羟醛缩合 2.伊戈尔王子 3. 强力集团4. 作曲家
3081,【G1】,V,铬,1.钩 2.颜色 3.二十四 4.六价
3084,【S4】,吹风机,施尼特凯,1.恩格斯 2.浮士德 3.四次中风 4.复风格
3085,【L3】,吹风机,李斯特,1.八爪鱼 2.旅行岁月 3.匈牙利 4.钢琴
3086,【P4】,吹风机,帕格尼尼,1.热那亚 2.魔鬼 3.加农炮 4.钟
3087,【Z2】,尧庚,周公,1.定 2.窦 3.旦 4.黑肩 5.召
3095,【L2】,ZXY,露娜,1.Arc支线 2.王者法师 3.赛尔精灵 4.罗马月神
3097,【D2】,浅安,地道,1.战 2.卑而上行 3.老北京 4.挖
3099,【X7】,Jinx,下者飘转沉塘坳,1.八月秋高风怒号 2.卷我屋上三重茅 3.茅飞渡江洒江郊 4.高者挂罥长林梢
3101,【H2】,北冥,河东,1.先生 2.江西 3.三凤 4.狮吼
3102,【W4】,北冥,物换星移,1.时字 2.潭影 3.拱月 4.变迁
3106,【S2】,浅安,三元,1.柠檬 2.首都机场 3.役满 4.连中
3107,【S2】,浅安,三江,1.窄 2.侗 3.源 4.襟
3109,【E2】,浅安,二爷,1.戏子 2.读报 3.贾宝玉 4.关羽
3111,【K1】,ZXY,困,1.苯 2.六十四卦 3.难 4.睡
3113,【R2】,浅安,人和,1.蜀汉 2.广州地铁 3.古役 4.政通
3114,【Z4】,万由里,增量游戏,1.重置 2.软上限 3.时间墙 4.反物质维度
3116,【S2】,浅安,四喜,1.甘雨 2.鹊鸲 3.役满 4.丸子
3118,【M2】,鉝貓,密云,1.白檀山下水声秋 2.地踞潮河最上流 3.日暮行人寻堠馆 4.凉砧一片古檀州
3119,【L2】,台风吧友,勒布,1.冯 2.伦 3.朗 4.沟
3120,【S2】,钒,三江,1.源 2.五湖四海 3.侗族自治县 4.四支
3121,【S2】,台风吧友,三巴,1.台风 2.牛汤 3.澳门 4.三春三月
